http://dbpedia.org/resource/Landscape_with_a_Carriage_and_a_Train,0.0
http://dbpedia.org/resource/Holland,1.0
http://dbpedia.org/resource/Joan_Mir%C3%B3,0.0
http://dbpedia.org/resource/Bordeaux,0.0
http://dbpedia.org/resource/Anni_B_Sweet,0.0
http://dbpedia.org/resource/Jay_Batlle,0.0
http://dbpedia.org/resource/Jean-Michel_Basquiat,0.0
http://dbpedia.org/resource/Mougins_Museum_of_Classical_Art,0.0
http://dbpedia.org/resource/France,0.0
http://dbpedia.org/resource/Le_pigeon_aux_petits_pois,0.0
http://dbpedia.org/resource/Wildervank,0.0
http://dbpedia.org/resource/Alpes-Maritimes,0.0
http://dbpedia.org/resource/Am%C3%A9d%C3%A9e-Fran%C3%A7ois_Lamy,0.0
http://dbpedia.org/resource/Netherlands,1.0
http://dbpedia.org/resource/Carnegie_Institute_of_Technology,0.0
http://dbpedia.org/resource/Atlantic_Time_Zone,0.0
http://dbpedia.org/resource/Ronnie_Landfield,0.0
http://dbpedia.org/resource/Real_Academia_de_Bellas_Artes_de_San_Fernando,0.0
http://dbpedia.org/resource/Allegory_of_Industry,0.0
http://dbpedia.org/resource/Ryan_Singer,0.0
http://dbpedia.org/resource/Geldrop,0.0
http://dbpedia.org/resource/Charles_Sheeler,0.0
http://dbpedia.org/resource/Frescoes_in_the_Cartuja_de_Aula_Dei,0.0
http://dbpedia.org/resource/Emilio_Boggio,0.0
http://dbpedia.org/resource/M%C3%A1laga,0.333333333333
http://dbpedia.org/resource/Andalusia,0.0
http://dbpedia.org/resource/Spain,0.888888888889
http://dbpedia.org/resource/Amsterdam,1.0
http://dbpedia.org/resource/Asni%C3%A8res_(Van_Gogh_series),0.0
http://dbpedia.org/resource/Ai_Weiwei,0.0
http://dbpedia.org/resource/Euro,0.0
http://dbpedia.org/resource/Xu_Bing,0.285714285714
http://dbpedia.org/resource/Dutch_language,0.0
http://dbpedia.org/resource/Unitary_state,0.0
http://dbpedia.org/resource/Anton_Mauve,0.0
http://dbpedia.org/resource/Post-Impressionism,0.0
http://dbpedia.org/resource/Portrait_of_Seymour_H._Knox,0.0
http://dbpedia.org/resource/People's_Party_(Spain),1.0
http://dbpedia.org/resource/La_Rosaleda_Stadium,0.0
http://dbpedia.org/resource/List_of_municipalities_of_the_Netherlands,0.0
http://dbpedia.org/resource/French_Third_Republic,0.0
http://dbpedia.org/resource/Georges_Gu%C3%A9tary,0.0
http://dbpedia.org/resource/Ciudad_Jard%C3%ADn_(M%C3%A1laga),0.0
http://dbpedia.org/resource/William_Blake,0.0
http://dbpedia.org/resource/Grasse,1.0
http://dbpedia.org/resource/Monnickendam,0.0
http://dbpedia.org/resource/Francisco_Goya,0.909090909091
http://dbpedia.org/resource/Theo_van_Gogh_(film_director),0.0
http://dbpedia.org/resource/Truman_Capote,0.0
http://dbpedia.org/resource/IJzevoorde,0.0
http://dbpedia.org/resource/Sculpture,0.0
http://dbpedia.org/resource/People\'s_Party_(Spain),1.0
http://dbpedia.org/resource/I\'m_Waiting_for_the_Man,0.0
http://dbpedia.org/resource/Interview_(magazine),0.0
http://dbpedia.org/resource/Mougins,0.833333333333
http://dbpedia.org/resource/Herman_Bailey,0.0
http://dbpedia.org/resource/Romanticism,0.0
http://dbpedia.org/resource/Massacre_in_Korea,0.0
http://dbpedia.org/resource/Ma_Jolie_(Picasso,0.0
http://dbpedia.org/resource/Helmut_Kolle,0.0
http://dbpedia.org/resource/Eduardo_%C3%9Arculo,0.0
http://dbpedia.org/resource/Byron_Galvez,0.0
http://dbpedia.org/resource/Portrait_of_Do%C3%B1a_Isabel_de_Porcel,0.0
http://dbpedia.org/resource/Henry_Wolf_(engraver),0.0
http://dbpedia.org/resource/Eberhard_van_der_Laan,0.0
http://dbpedia.org/resource/Jos%C3%A9_Luz%C3%A1n,0.0
http://dbpedia.org/resource/Skull_of_a_Skeleton_with_Burning_Cigarette,0.0
http://dbpedia.org/resource/Russ_Warren,0.0
http://dbpedia.org/resource/Olga_Khokhlova,0.0
http://dbpedia.org/resource/Jorge_Loring_Martinez,0.0
http://dbpedia.org/resource/Labour_Party_(Netherlands),0.0
http://dbpedia.org/resource/North_Holland,0.0
http://dbpedia.org/resource/Willem_Drost,0.0
http://dbpedia.org/resource/Pittsburgh,0.0
http://dbpedia.org/resource/Printmaking,1.0
http://edan.si.edu/saam/id/object/1966.29.16,0.0
http://dbpedia.org/resource/Self-portrait_with_Dr_Arrieta,0.0
